,hora,comuna,tipo_calle,calle,longitud,latutid,victima,FECHA ,SEXO,EDAD_VICTIMA
13909,11:30:00 a.m.,1,CALLE,CERRITO,-58.382774795878,-34.594301604803,MOTO,2020-03-06,Varon,32
13910,12:31:00 p.m.,4,AVENIDA,COLONIA AV.,-58.398483407494,-34.636989320248,MOTO,2020-03-06,Varon,30
13912,08:00:00 a.m.,15,CALLE,HUMBOLDT,-58.445171128561,-34.593074778722,MOTO,2020-03-06,Varon,21
13914,12:30:00 p.m.,1,CALLE,SANTIAGO DEL ESTERO,-58.38438295282,-34.624709901286,TAXI,2020-03-06,Varon,58
13916,03:00:00 p.m.,14,CALLE,"MANSILLA, LUCIO NORBERTO, GENERAL",-58.414526681588,-34.591130274763,PEATON,2020-03-06,Mujer,74
13917,01:30:00 p.m.,7,AVENIDA,LAFUENTE AV.,-58.462474035458,-34.642005987125,MOTO,2020-03-06,Varon,23
13919,04:05:00 p.m.,10,CALLE,"GAMBOA, MARCELO",-58.523597377929,-34.6313535553,MOVIL,2020-03-06,Varon,29
13920,05:35:00 p.m.,9,AVENIDA,"PERON, EVA AV.",-58.499125850081,-34.672634187322,MOTO,2020-03-06,Varon,39
13924,01:30:00 p.m.,5,AVENIDA,MEDRANO AV.,-58.420214940037,-34.598159924745,PEATON,2020-03-06,Varon,80
13925,06:50:00 p.m.,9,AVENIDA,RIVADAVIA AV.,-58.519754654792,-34.639008425486,MOTO,2020-03-06,Varon,61
13927,06:00:00 p.m.,1,CALLE,SALTA,-58.382880076066,-34.625989356372,PEATON,2020-03-06,Varon,58
13931,09:00:00 p.m.,9,CALLE,PILAR,-58.515660593914,-34.649220704173,PEATON,2020-03-06,Varon,5
13932,11:00:00 p.m.,12,GRAL PAZ,"PAZ, GRAL. AV.",-58.508820564507,-34.569973703018,MOTO,2020-03-07,Varon,23
13933,11:20:00 p.m.,13,AVENIDA,CABILDO AV.,-58.466342349076,-34.551245722785,MOTO,2020-03-07,Mujer,41
13934,10:00:00 p.m.,4,CALLE,JORGE,-58.377072331923,-34.65217272969,MOTO,2020-03-07,Varon,25
13935,12:08:00 a.m.,10,GRAL PAZ,"PAZ, GRAL. AV.",-58.531070946567,-34.614655568553,MOTO,2020-03-07,Varon,35
13936,02:20:00 a.m.,4,AVENIDA,VELEZ SARSFIELD AV.,-58.390067226019,-34.637824846413,AUTO,2020-03-07,Varon,29
13937,08:13:00 a.m.,8,AVENIDA,27 DE FEBRERO AV.,-58.462449526216,-34.705249717475,PEATON,2020-03-07,sd,sd
13938,07:55:00 a.m.,7,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",-58.46173740761,-34.631260913232,MOTO,2020-03-07,Varon,28
13939,08:00:00 a.m.,1,AVENIDA,"MOREAU DE JUSTO, ALICIA AV.",-58.367200296385,-34.601167482093,PEATON,2020-03-07,Varon,63
13941,01:30:00 a.m.,12,CALLE,MANZANARES,-58.476460866139,-34.551005397854,PEATON,2020-03-07,Varon,52
13943,12:30:00 p.m.,7,AVENIDA,"MORENO, PERITO AV.",-58.457395272422,-34.650550879712,AUTO,2020-03-07,Varon,34
13944,11:30:00 a.m.,11,AVENIDA,NAZCA AV.,-58.487680682217,-34.604357255114,MOTO,2020-03-07,Varon,34
13945,01:20:00 p.m.,4,AVENIDA,"ALCORTA, AMANCIO AV.",-58.387746179407,-34.638337834774,MOTO,2020-03-07,Varon,32
13946,04:04:00 p.m.,3,AVENIDA,PUEYRREDON AV.,-58.405158718202,-34.603342279942,PEATON,2020-03-07,Mujer,56
13947,01:15:00 p.m.,11,CALLE,"CANTILO, JOSE LUIS",-58.526534998879,-34.612986008129,MOTO,2020-03-07,Varon,25
13948,02:00:00 p.m.,5,AVENIDA,BELGRANO AV.,-58.415078595022,-34.615398083569,MOTO,2020-03-07,Mujer,22
13949,02:00:00 p.m.,12,GRAL PAZ,"PAZ, GRAL. AV.",-58.486715357861,-34.5432121651,AUTO,2020-03-07,Varon,30
13950,02:00:00 p.m.,12,GRAL PAZ,"PAZ, GRAL. AV.",-58.486715357861,-34.5432121651,AUTO,2020-03-07,Mujer,53
13951,02:30:00 p.m.,2,AVENIDA,"CASTILLO, RAMON S., PRES. AV.",-58.385261258998,-34.578058105362,MOTO,2020-03-07,Varon,38
13952,04:10:00 p.m.,9,AVENIDA,RIVADAVIA AV.,-58.527710901807,-34.639252513387,PEATON,2020-03-07,Varon,65
13953,06:01:00 p.m.,11,CALLE,TERRADA,-58.480571477324,-34.610253037493,AUTO,2020-03-07,Mujer,72
13955,08:09:00 a.m.,8,GRAL PAZ,"PAZ, GRAL. AV.",-58.462449526216,-34.705249717475,PEATON,2020-03-07,sd,sd
13956,07:20:00 p.m.,1,CALLE,SOLIS,-58.38947162741,-34.626796490526,TRANSPORTE PUBLICO,2020-03-07,Varon,44
13958,09:45:00 p.m.,12,CALLE,JURAMENTO,-58.490940011205,-34.582607456837,MOTO,2020-03-07,Varon,67
13959,02:50:00 p.m.,9,AVENIDA,RIVADAVIA AV.,-58.518178543778,-34.63891216285,MOTO,2020-03-07,Varon,23
13960,06:00:00 a.m.,1,AVENIDA,SANTA FE AV.,-58.376977173578,-34.595738489775,AUTO,2020-03-08,Mujer,25
13961,06:00:00 a.m.,1,AVENIDA,SANTA FE AV.,-58.376977173578,-34.595738489775,AUTO,2020-03-08,Varon,59
13962,08:30:00 a.m.,1,AVENIDA,DEL LIBERTADOR AV.,-58.380909326948,-34.589277318756,AUTO,2020-03-08,Varon,36
13970,06:45:00 p.m.,3,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,-58.394629466424,-34.615143661113,MOTO,2020-03-08,Varon,49
13971,06:45:00 p.m.,3,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,-58.394629466424,-34.615143661113,MOTO,2020-03-08,Varon,30
13972,06:15:00 p.m.,14,AVENIDA,DEL LIBERTADOR AV.,-58.406916666815,-34.578682383873,AUTO,2020-03-08,Varon,46
13973,06:00:00 p.m.,12,GRAL PAZ,"PAZ, GRAL. AV.",-58.494910546091,-34.547955815971,MOTO,2020-03-08,Varon,54
13974,08:00:00 p.m.,13,AVENIDA,CABILDO AV.,-58.448134429738,-34.568328859546,MOTO,2020-03-08,Varon,28
13975,08:00:00 p.m.,14,AVENIDA,SARMIENTO AV.,-58.401939957757,-34.567918766929,MOTO,2020-03-08,Varon,23
13976,08:40:00 p.m.,10,AVENIDA,"JUSTO, JUAN B. AV.",-58.515367309804,-34.633156519317,AUTO,2020-03-08,Mujer,14
13977,08:40:00 p.m.,10,AVENIDA,"JUSTO, JUAN B. AV.",-58.515367309804,-34.633156519317,AUTO,2020-03-08,Mujer,16
13979,03:00:00 a.m.,14,CALLE,BONPLAND,-58.439170041371,-34.584943513241,MOTO,2020-03-08,Varon,21
13980,03:00:00 a.m.,14,CALLE,BONPLAND,-58.439170041371,-34.584943513241,MOTO,2020-03-08,Varon,27
13981,11:00:00 p.m.,15,CALLE,GALICIA,-58.444722609987,-34.60147940798,AUTO,2020-03-09,Varon,30
13982,10:05:00 p.m.,14,AVENIDA,HONDURAS AV.,-58.421060074882,-34.594163324938,PEATON,2020-03-09,Mujer,49
13986,10:03:00 a.m.,11,AVENIDA,"BEIRO, FRANCISCO AV.",-58.500708940919,-34.599228940288,PEATON,2020-03-09,Varon,57
13988,09:50:00 a.m.,5,AVENIDA,CASEROS AV.,-58.41862459879,-34.639355706695,PEATON,2020-03-09,Varon,46
13989,10:21:00 a.m.,13,CALLE,CUBA,-58.457191987151,-34.558096821975,MOTO,2020-03-09,Varon,45
13990,11:00:00 a.m.,9,CALLE,COSQUIN,-58.506908404081,-34.660886529208,TRANSPORTE PUBLICO,2020-03-09,Mujer,35
13991,11:00:00 a.m.,9,CALLE,COSQUIN,-58.506908404081,-34.660886529208,TRANSPORTE PUBLICO,2020-03-09,Mujer,56
13992,11:00:00 a.m.,9,CALLE,COSQUIN,-58.506908404081,-34.660886529208,TRANSPORTE PUBLICO,2020-03-09,sd,sd
13993,11:00:00 a.m.,9,CALLE,COSQUIN,-58.506908404081,-34.660886529208,TRANSPORTE PUBLICO,2020-03-09,Mujer,29
13994,11:00:00 a.m.,9,CALLE,COSQUIN,-58.506908404081,-34.660886529208,TRANSPORTE PUBLICO,2020-03-09,Mujer,19
13995,12:30:00 p.m.,14,AVENIDA,UGARTECHE,-58.409958442474,-34.577239592311,MOTO,2020-03-09,Varon,34
13996,12:30:00 p.m.,1,CALLE,LIMA,-58.381864835306,-34.610831315473,AUTO,2020-03-09,Varon,67
13997,12:15:00 p.m.,5,AVENIDA,CORRIENTES AV.,-58.427574294488,-34.602336949552,PEATON,2020-03-09,Varon,43
13999,01:30:00 p.m.,6,AVENIDA,RIVADAVIA AV.,-58.436458204996,-34.618299793509,MOTO,2020-03-09,Varon,42
14000,02:00:00 p.m.,14,CALLE,CHARCAS,-58.420958544834,-34.585307574528,PEATON,2020-03-09,Varon,41
14001,03:30:00 p.m.,14,AVENIDA,DEL LIBERTADOR AV.,-58.435885283773,-34.563795014685,AUTO,2020-03-09,Mujer,sd
14002,10:35:00 a.m.,3,AVENIDA,BELGRANO AV.,-58.401356075197,-34.614430633031,PEATON,2020-03-09,Mujer,29
14003,05:30:00 p.m.,12,CALLE,MONROE,-58.478900405959,-34.570174160432,PEATON,2020-03-09,Mujer,27
14004,04:00:00 p.m.,11,CALLE,CAMARONES,-58.476404387308,-34.609977174128,MOTO,2020-03-09,Varon,35
14005,04:20:00 p.m.,15,AVENIDA,DE LOS INCAS AV.,-58.473928838547,-34.580838785594,PEATON,2020-03-09,Varon,31
14006,07:00:00 p.m.,7,AUTOPISTA,AUTOPISTA 25 DE MAYO,-58.43063431406,-34.628923496318,MOTO,2020-03-09,Varon,27
14008,06:10:00 p.m.,1,AVENIDA,BELGRANO AV.,-58.375379377184,-34.612877701263,MOTO,2020-03-09,Varon,38
14009,06:00:00 p.m.,1,AVENIDA,9 DE JULIO AV.,-58.381446963752,-34.610798754294,MOTO,2020-03-09,Varon,34
14010,10:52:00 p.m.,10,CALLE,ARREGUI,-58.504318179191,-34.616046033441,AUTO,2020-03-10,Mujer,39
14011,11:38:00 p.m.,15,AVENIDA,SAN MARTIN AV.,-58.468912392153,-34.601859994682,TRANSPORTE PUBLICO,2020-03-10,Mujer,22
14013,08:30:00 a.m.,4,CALLE,LOS PATOS,-58.40628083649,-34.641288112398,PEATON,2020-03-10,Mujer,69
14014,09:30:00 a.m.,4,AVENIDA,REGIMIENTO DE PATRICIOS AV.,-58.369808294738,-34.636508100075,TAXI,2020-03-10,Varon,53
14015,09:00:00 a.m.,8,CALLE,"RUCCI, JOSE IGNACIO",-58.486279325964,-34.671745310752,PEATON,2020-03-10,Mujer,24
14016,11:45:00 a.m.,10,AVENIDA,SEGUROLA AV.,-58.499274067277,-34.620518385091,MOTO,2020-03-10,Varon,45
14017,01:55:00 p.m.,13,CALLE,"OLAGUER Y FELIU, VIRREY",-58.453283652863,-34.568408054261,MOTO,2020-03-10,Varon,30
14019,01:30:00 p.m.,15,AVENIDA,CORDOBA AV.,-58.427025765947,-34.596165135803,MOTO,2020-03-10,Varon,22
14020,03:00:00 p.m.,10,CALLE,CAMARONES,-58.505355414857,-34.629020480494,AUTO,2020-03-10,Varon,86
14021,01:30:00 p.m.,11,AVENIDA,"BEIRO, FRANCISCO AV.",-58.512611121428,-34.606134204487,MOTO,2020-03-10,Varon,42
14022,06:40:00 p.m.,1,AVENIDA,"HUERGO, ING. AV.",-58.365790168172,-34.623985954733,MOTO,2020-03-10,Varon,27
14023,04:20:00 p.m.,11,CALLE,DESAGUADERO,-58.520133634753,-34.607750778581,PEATON,2020-03-10,Mujer,77
14025,04:00:00 p.m.,11,CALLE,"SOLANO LOPEZ, F., MARISCAL",-58.509686319995,-34.602267544267,MOTO,2020-03-10,Varon,50
14026,08:45:00 p.m.,1,CALLE,"ALSINA, ADOLFO",-58.387482027283,-34.611180362706,PEATON,2020-03-10,Mujer,32
14027,06:30:00 p.m.,12,CALLE,"LE BRETON, TOMAS A.",-58.489634631483,-34.570598486553,AUTO,2020-03-10,Varon,40
14029,04:00:00 p.m.,7,AVENIDA,"BONORINO, ESTEBAN, CNEL. AV.",-58.444922820246,-34.645668734103,MOTO,2020-03-10,Varon,23
14030,06:20:00 p.m.,1,AVENIDA,"YRIGOYEN, HIPOLITO AV.",-58.388432130191,-34.61022796109,PEATON,2020-03-10,Mujer,41
14031,08:15:00 p.m.,14,AVENIDA,SANTA FE AV.,-58.412361667611,-34.587530596093,MOTO,2020-03-10,Varon,20
14033,12:30:00 a.m.,10,AVENIDA,GAONA AV.,-58.494228814328,-34.629421022968,MOTO,2020-03-11,Varon,25
14034,11:00:00 p.m.,15,CALLE,"CARRANZA, ANGEL JUSTINIANO",-58.44242654406,-34.586098570951,MOTO,2020-03-11,sd,sd
14035,12:00:00 a.m.,12,CALLE,"LE BRETON, TOMAS A.",-58.491869752092,-34.571825966509,MOTO,2020-03-11,Varon,23
14036,08:00:00 a.m.,4,AVENIDA,"ALCORTA, AMANCIO AV.",-58.386526432177,-34.63717738137,MOTO,2020-03-11,Mujer,40
14039,11:10:00 a.m.,14,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",-58.415611991369,-34.569141331889,MOTO,2020-03-11,Varon,35
14040,10:40:00 a.m.,5,CALLE,MAZA,-58.414763243103,-34.629203750372,MOTO,2020-03-11,Mujer,34
14041,12:10:00 p.m.,9,AVENIDA,"CASTRO, EMILIO AV.",-58.519715786965,-34.653957713696,MOTO,2020-03-11,Varon,34
14042,09:30:00 a.m.,14,AVENIDA,CERVIÃ‘O AV.,-58.408431831721,-34.580386510245,PEATON,2020-03-11,Mujer,92
14043,12:15:00 p.m.,1,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL",-58.381690911484,-34.60612218787,MOTO,2020-03-11,Varon,32
14045,04:30:00 p.m.,4,CALLE,"IRIARTE, GRAL.",-58.377133531396,-34.648948173529,PEATON,2020-03-11,Mujer,33
14046,04:30:00 p.m.,4,CALLE,"IRIARTE, GRAL.",-58.377133531396,-34.648948173529,PEATON,2020-03-11,Mujer,45
14048,12:00:00 a.m.,4,CALLE,ESQUIU,-58.421197899596,-34.65163394795,AUTO,2020-03-11,Varon,38
14049,12:00:00 a.m.,4,CALLE,ESQUIU,-58.421197899596,-34.65163394795,AUTO,2020-03-11,sd,sd
14050,06:06:00 p.m.,1,AVENIDA,SAN MARTIN,-58.37235479526,-34.591533957385,AUTO,2020-03-11,Mujer,27
14053,08:30:00 p.m.,15,CALLE,"RAMIREZ DE VELASCO, JUAN",-58.44506918951,-34.589609971382,MOTO,2020-03-11,Varon,26
14058,07:45:00 a.m.,10,CALLE,CUENCA,-58.475928989432,-34.626957722667,MOTO,2020-03-12,Varon,26
14059,08:40:00 a.m.,3,AVENIDA,INDEPENDENCIA AV.,-58.394048142488,-34.618458453893,MOTO,2020-03-12,Varon,52
14060,12:00:00 a.m.,4,CALLE,GUARANI,-58.414202992477,-34.640050773575,AUTO,2020-03-12,Varon,12
14061,12:00:00 a.m.,4,CALLE,GUARANI,-58.414202992477,-34.640050773575,AUTO,2020-03-12,Mujer,51
14065,12:00:00 p.m.,12,GRAL PAZ,"PAZ, GRAL. AV.",-58.480985943801,-34.540731307118,CAMION,2020-03-12,Varon,30
14066,12:30:00 p.m.,13,CALLE,RAMALLO,-58.467722262235,-34.540530066282,MOTO,2020-03-12,Mujer,29
14067,12:30:00 p.m.,11,AVENIDA,NAZCA AV.,-58.477416785376,-34.616442680793,PEATON,2020-03-12,Mujer,92
14068,12:32:00 p.m.,2,AVENIDA,CORDOBA AV.,-58.394399397877,-34.599673313703,MOTO,2020-03-12,Varon,37
14070,01:50:00 p.m.,3,CALLE,"GOMEZ, VALENTIN",-58.405265528121,-34.605418350624,PEATON,2020-03-12,Mujer,58
14072,04:00:00 p.m.,12,AVENIDA,"GOYENECHE, ROBERTO PARQUE AV.",-58.489353099715,-34.553490154033,MOTO,2020-03-12,Varon,30
14073,05:15:00 p.m.,15,AVENIDA,"ACHA, MARIANO, GRAL.",-58.472147928724,-34.577994616402,MOTO,2020-03-12,Varon,40
14078,04:30:00 p.m.,2,CALLE,ARENALES,-58.392058029967,-34.594920486017,MOVIL,2020-03-12,Varon,32
14079,06:30:00 p.m.,1,AVENIDA,CORDOBA AV.,-58.385475358428,-34.599226955664,PEATON,2020-03-12,Mujer,27
14080,02:30:00 p.m.,1,AVENIDA,"GARAY, JUAN DE AV.",-58.387185121365,-34.627116849203,PEATON,2020-03-12,Varon,61
14081,05:20:00 p.m.,15,CALLE,ESPINOSA,-58.47296518239,-34.599989354371,AUTO,2020-03-12,Mujer,43
14082,02:00:00 p.m.,1,AVENIDA,"GARAY, JUAN DE AV.",-58.379012811518,-34.626083225337,PEATON,2020-03-12,Varon,42
14083,06:05:00 p.m.,11,CALLE,"GARCIA, JUAN AGUSTIN",-58.482276951729,-34.610222750135,PEATON,2020-03-12,Mujer,59
14084,08:50:00 p.m.,5,AVENIDA,CORRIENTES AV.,-58.418033936188,-34.603468300939,MOTO,2020-03-12,Varon,19
14085,12:30:00 a.m.,9,AVENIDA,"DE LA TORRE, LISANDRO AV.",-58.50699717894,-34.65692943249,PEATON,2020-03-12,Mujer,48
14086,09:30:00 p.m.,2,CALLE,SANCHEZ DE BUSTAMANTE,-58.411867795838,-34.593905500398,PEATON,2020-03-13,Mujer,24
14088,08:30:00 a.m.,11,CALLE,FERNANDEZ DE ENCISO,-58.511635823777,-34.597108094147,PEATON,2020-03-13,Varon,34
14089,09:10:00 a.m.,1,CALLE,CHACABUCO,-58.376336825543,-34.609298817813,PEATON,2020-03-13,Varon,23
14092,12:00:00 p.m.,4,AVENIDA,VIEYTES,-58.375854155014,-34.652321581462,MOTO,2020-03-13,Varon,49
14093,01:30:00 p.m.,1,AVENIDA,RIVADAVIA AV.,-58.390496180841,-34.60936956243,PEATON,2020-03-13,Mujer,88
14094,07:40:00 p.m.,14,CALLE,"SEGUI, JUAN FRANCISCO",-58.41063970585,-34.578380895797,PEATON,2020-03-13,Mujer,37
14096,05:30:00 p.m.,14,AVENIDA,DEL LIBERTADOR AV.,-58.4301769755,-34.567391415133,TAXI,2020-03-13,Varon,39
14097,12:10:00 p.m.,11,AVENIDA,SAN NICOLAS,-58.482605435108,-34.623514752826,PEATON,2020-03-13,Mujer,42
14098,01:45:00 p.m.,3,CALLE,"ALSINA, ADOLFO",-58.398169307039,-34.612108350392,PEATON,2020-03-13,Mujer,72
14099,02:25:00 p.m.,6,CALLE,YERBAL,-58.441149192764,-34.618709710597,PEATON,2020-03-13,Mujer,41
14103,02:30:00 p.m.,4,CALLE,PATAGONES,-58.401851919104,-34.637638886782,MOTO,2020-03-13,Varon,45
14104,12:30:00 p.m.,9,AVENIDA,"CASTRO, EMILIO AV.",-58.517143590713,-34.652762037772,AUTO,2020-03-13,Mujer,46
14105,01:20:00 p.m.,8,CALLE,"ALVAREZ, CRISOSTOMO",-58.482479580973,-34.668403560141,PEATON,2020-03-13,Mujer,54
14110,12:14:00 a.m.,1,AVENIDA,ANTARTIDA ARGENTINA AV.,-58.368120715331,-34.598436401596,MOTO,2020-03-14,Varon,27
14111,07:30:00 a.m.,6,AVENIDA,DIAZ VELEZ AV.,-58.438860179679,-34.608797848181,MOTO,2020-03-14,Varon,32
14112,09:10:00 a.m.,9,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",-58.514911761647,-34.660535444349,MOTO,2020-03-14,Varon,43
14113,09:10:00 a.m.,9,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",-58.514911761647,-34.660535444349,MOTO,2020-03-14,Mujer,15
14114,02:15:00 p.m.,4,AVENIDA,REGIMIENTO DE PATRICIOS AV.,-58.369674322382,-34.637373216344,PEATON,2020-03-14,Varon,33
14116,02:30:00 p.m.,15,CALLE,NUEVA YORK,-58.48808578659,-34.585550716662,AUTO,2020-03-14,Varon,45
14117,03:50:00 p.m.,2,AVENIDA,LAS HERAS GENERAL AV.,-58.398246709845,-34.586546758711,PEATON,2020-03-14,Varon,52
14118,04:00:00 p.m.,4,AVENIDA,"GARAY, JUAN DE AV.",-58.408139412923,-34.629670576626,AUTO,2020-03-14,Mujer,27
14121,06:30:00 p.m.,10,AVENIDA,AVELLANEDA AV.,-58.483691040146,-34.629501946756,PEATON,2020-03-14,Varon,81
14122,08:05:00 p.m.,13,CALLE,AMENABAR,-58.455434166775,-34.566785079276,PEATON,2020-03-14,Mujer,45
14123,08:40:00 p.m.,15,CALLE,OLAYA,-58.443829791815,-34.606033324549,PEATON,2020-03-14,Mujer,66
14124,10:00:00 p.m.,1,AVENIDA,VIAMONTE,-58.381997069239,-34.600286487553,AUTO,2020-03-14,Varon,40
14125,10:15:00 p.m.,12,CALLE,DONADO,-58.47350142305,-34.574682039143,MOTO,2020-03-15,Varon,20
14126,12:05:00 a.m.,15,CALLE,PUNTA ARENAS,-58.472209451881,-34.60111373073,PEATON,2020-03-15,Varon,48
14128,06:00:00 a.m.,4,AVENIDA,"BROWN, ALTE. AV.",-58.36484042532,-34.629468410223,MOTO,2020-03-15,Varon,22
14129,01:30:00 p.m.,1,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,-58.381653308899,-34.614449171963,PEATON,2020-03-15,Varon,72
14131,04:40:00 p.m.,4,AVENIDA,SUAREZ AV.,-58.380915812162,-34.642114819539,AUTO,2020-03-15,Mujer,42
14132,09:45:00 a.m.,1,AVENIDA,9 DE JULIO AV.,-58.382209281858,-34.60373898087,MOTO,2020-03-15,Varon,33
14135,05:15:00 p.m.,8,AVENIDA,ESCALADA AV.,-58.470162016331,-34.664667112144,TAXI,2020-03-15,Varon,40
14136,08:05:00 p.m.,11,CALLE,"DIAZ, CESAR, GRAL.",-58.469350520216,-34.60933444927,AUTO,2020-03-15,Varon,33
14139,01:13:00 a.m.,7,AVENIDA,DIRECTORIO AV.,-58.451379803769,-34.63079209893,MOTO,2020-03-16,Mujer,35
14140,10:45:00 p.m.,3,AVENIDA,ENTRE RIOS AV.,-58.391434573837,-34.623987209139,PEATON,2020-03-16,Varon,29
14141,04:00:00 p.m.,9,AVENIDA,"PERON, EVA AV.",-58.475510095252,-34.654900300306,MOTO,2020-03-16,Varon,44
14142,07:45:00 p.m.,7,CALLE,SENILLOSA,-58.427208545638,-34.631534530011,AUTO,2020-03-16,Varon,44
14143,11:20:00 a.m.,7,AVENIDA,RIVERA INDARTE AV.,-58.440749277674,-34.650805973231,MOTO,2020-03-16,Varon,22
14144,12:30:00 p.m.,1,AVENIDA,9 DE JULIO AV.,-58.381136675759,-34.617653238781,TRANSPORTE PUBLICO,2020-03-16,Mujer,64
14145,01:45:00 p.m.,10,CALLE,CHIVILCOY,-58.4955975514,-34.617468742367,MOTO,2020-03-16,Varon,38
14146,02:15:00 p.m.,7,CALLE,SALAS,-58.43743604824,-34.633325455602,TAXI,2020-03-16,Mujer,41
14147,02:25:00 p.m.,10,AVENIDA,"BEIRO, FRANCISCO AV.",-58.528301662617,-34.61646773018,MOTO,2020-03-16,Varon,42
14149,03:41:00 p.m.,5,AVENIDA,SAN JUAN AV.,-58.416101386509,-34.625436235603,MIXTO,2020-03-16,Varon,29
14150,03:41:00 p.m.,5,AVENIDA,SAN JUAN AV.,-58.416101386509,-34.625436235603,MIXTO,2020-03-16,Varon,44
14151,04:00:00 p.m.,2,AVENIDA,PUEYRREDON AV.,-58.402825196249,-34.595824269206,PEATON,2020-03-16,Mujer,57
14152,04:15:00 p.m.,3,CALLE,TUCUMAN,-58.404805047244,-34.60183884901,MOTO,2020-03-16,Varon,29
14153,06:30:00 p.m.,1,CALLE,SALTA,-58.38298135072,-34.618580464466,PEATON,2020-03-16,Mujer,86
14154,06:25:00 p.m.,9,GRAL PAZ,"PAZ, GRAL. AV.",-58.528877732114,-34.642978613513,MOTO,2020-03-16,Varon,46
14155,05:12:00 p.m.,8,CALLE,"LEGUIZAMON, MARTINIANO",-58.490324686682,-34.667371799581,MOTO,2020-03-16,Varon,26
14156,05:12:00 p.m.,8,CALLE,"LEGUIZAMON, MARTINIANO",-58.490324686682,-34.667371799581,MOTO,2020-03-16,Mujer,23
14158,09:30:00 p.m.,1,AVENIDA,CORRIENTES AV.,-58.38513627642,-34.603910752664,TRANSPORTE PUBLICO,2020-03-16,Varon,33
14160,12:20:00 a.m.,1,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,-58.379121902127,-34.631395534548,PEATON,2020-03-17,Mujer,41
14161,12:20:00 a.m.,1,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,-58.379121902127,-34.631395534548,PEATON,2020-03-16,varon,45
14162,03:50:00 a.m.,10,AVENIDA,SEGUROLA AV.,-58.482379630204,-34.633941359598,MOTO,2020-03-17,Varon,26
14163,04:30:00 a.m.,9,AVENIDA,"DE LA TORRE, LISANDRO AV.",-58.49360722666,-34.667960525134,PEATON,2020-03-17,Varon,38
14164,06:45:00 a.m.,1,AVENIDA,SAN JUAN AV.,-58.391029830828,-34.622523507904,PEATON,2020-03-17,Varon,31
14165,10:40:00 a.m.,12,AVENIDA,DE LOS CONSTITUYENTES AV.,-58.500691388448,-34.575292454652,MOTO,2020-03-17,Varon,28
14166,12:00:00 p.m.,15,CALLE,"ALVAREZ, JULIAN",-58.429007800204,-34.596330929855,MONOPATIN,2020-03-17,Varon,42
14167,01:40:00 p.m.,1,AVENIDA,9 DE JULIO AV.,-58.381885820251,-34.602560363942,TAXI,2020-03-17,Mujer,21
14168,05:30:00 p.m.,12,AVENIDA,MOSCONI GENERAL AV.,-58.502845617093,-34.586680367851,PEATON,2020-03-17,Varon,63
14169,11:00:00 a.m.,1,AVENIDA,ESTADOS UNIDOS,-58.381402509025,-34.618713037178,AUTO,2020-03-17,Varon,63
14171,06:50:00 a.m.,8,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,-58.482674264957,-34.684544562337,MOTO,2020-03-17,Mujer,38
14172,12:00:00 p.m.,14,AVENIDA,SARMIENTO AV.,-58.409458451651,-34.569008891598,MOTO,2020-03-17,Varon,32
14173,02:45:00 p.m.,12,CALLE,DONADO,-58.491308363643,-34.55125001324,AUTO,2020-03-17,Varon,58
14175,03:30:00 p.m.,9,CALLE,PRIMERA JUNTA,-58.478996518365,-34.655564201386,MOTO,2020-03-17,Varon,24
14176,03:00:00 p.m.,7,AVENIDA,DIRECTORIO AV.,-58.42703088272,-34.627220372495,AUTO,2020-03-17,Varon,29
14177,02:20:00 p.m.,3,CALLE,CASTELLI,-58.404673708111,-34.608764097594,PEATON,2020-03-17,Varon,28
14178,04:30:00 p.m.,4,AVENIDA,LA PLATA AV.,-58.422878848292,-34.642580387978,PEATON,2020-03-17,Varon,38
14179,07:03:00 p.m.,14,CALLE,"CARRANZA, ANGEL JUSTINIANO",-58.433653364207,-34.578174116454,MOTO,2020-03-17,Varon,22
14180,06:10:00 p.m.,13,AVENIDA,CABILDO AV.,-58.456694222976,-34.562036108595,CAMIONETA,2020-03-17,Varon,24
14181,06:10:00 p.m.,13,AVENIDA,CABILDO AV.,-58.456694222976,-34.562036108595,CAMIONETA,2020-03-17,Varon,47
14183,08:03:00 p.m.,1,CALLE,TALCAHUANO,-58.385201464676,-34.602691480739,PEATON,2020-03-17,Varon,22
14184,05:00:00 p.m.,4,AVENIDA,"ALCORTA, AMANCIO AV.",-58.393805983191,-34.641561432939,MOTO,2020-03-17,Varon,24
14185,08:35:00 a.m.,9,AVENIDA,"LAFERRERE, GREGORIO DE",-58.48265523926,-34.654796980431,MOTO,2020-03-18,varon,28
