,ID,FECHA,HORA,LUGAR_DEL_HECHO,TIPO_DE_CALLE,Calle,Ubicacion del accidente,Dirección Normalizada,COMUNA,pos x,pos y,PARTICIPANTES,ACUSADO,ROL,VICTIMA,SEXO,EDAD
379,20180095,2018-08-26,00:59:00,"Lacarra Av. y Dellepiane, Luis, Tte. Gral.",AVENIDA,LACARRA AV.,INTERSECCION,"LACARRA AV. y DELLEPIANE, LUIS, TTE. GRAL.",9,-58.46739825,-34.65117757,AUTO-AUTO,AUTO,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,49
380,20180096,2018-08-31,22:20:00,"AU Héctor J. Cámpora y Roca, Cnel. Av.",AUTOPISTA,AUTOPISTA PRESIDENTE H?CTOR J. C?MPORA,INTERSECCION,"AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y ROCA, CNEL. AV.",8,-58.44483258,-34.67152226,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,39
381,20180097,2018-09-02,10:50:00,Av. Varela y Av. Int. Francisco Rabanal,AVENIDA,VARELA AV.,INTERSECCION,"VARELA AV. y RABANAL, FRANCISCO, INTENDENTE AV.",8,-58.43254025,-34.66128115,AUTO-MOVIL,OTRO,CONDUCTOR,AUTO,FEMENINO,35
382,20180098,2018-09-09,05:00:00,Av. Gral. Paz e/ Ferre y Beron de Astrada,GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y BERON DE ASTRADA",8,-58.47199387,-34.69640164,AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,55
383,20180098,2018-09-09,05:00:00,Av. Gral. Paz e/ Ferre y Beron de Astrada,GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y BERON DE ASTRADA",8,-58.47199387,-34.69640164,AUTO-AUTO,AUTO,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,54
384,20180099,2018-09-12,14:25:00,Rivadavia Av. y Pedernera,AVENIDA,RIVADAVIA AV.,INTERSECCION,RIVADAVIA AV. y PEDERNERA,7,-58.46411215,-34.62925068,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,18
385,20180100,2018-09-20,10:30:00,Elvira Rawson de Dellepiane 150,AVENIDA,"RAWSON DE DELLEPIANE, ELVIRA AV.",MITAD DE CUADRA,"RAWSON DE DELLEPIANE, ELVIRA AV. 150",1,-58.36217754,-34.62367156,MOTO-AUTO,AUTO,SD,MOTO,FEMENINO,33
386,20180101,2018-09-21,00:15:00,"Paz, Gral. Av. y Zapiola",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y ZAPIOLA",12,-58.48098594,-34.54073130,MULTIPLE,MULTIPLE,CONDUCTOR,AUTO,MASCULINO,SD
387,20180102,2018-09-21,00:30:00,FAMATINA Y DIOGENES TABORDA,CALLE,FAMATINA,INTERSECCION,"FAMATINA y TABORDA, DIOGENES",4,-58.41083404,-34.64640709,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,20
388,20180103,2018-09-27,17:51:00,Av. Castañares y Bonorino,AVENIDA,CASTA?ARES AV.,INTERSECCION,"CASTAÃ‘ARES AV. y BONORINO, ESTEBAN, CNEL. AV.",7,-58.44609828,-34.64446729,PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,1
389,20180104,2018-10-01,08:58:00,AU Frondizi 9 de Julio Sur y Av. Suarez,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,INTERSECCION,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,4,-58.37709334,-34.64035082,MOTO-MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,22
390,20180105,2018-10-03,18:12:00,Nazca Av. y Rivadavia Av.,AVENIDA,NAZCA AV.,INTERSECCION,NAZCA AV. y RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,56
391,20180106,2018-10-04,22:02:00,"Figueroa Alcorta, Pres. Av. y Echeverria",AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",INTERSECCION,"FIGUEROA ALCORTA, PRES. AV. y ECHEVERRIA",13,-58.43674281,-34.55161027,MOTO-MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,27
392,20180107,2018-10-06,14:20:00,Rivadavia Av. y Jujuy Av.,AVENIDA,RIVADAVIA AV.,INTERSECCION,RIVADAVIA AV. y JUJUY AV.,3,-58.40596860,-34.61011987,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,62
393,20180108,2018-10-09,14:00:00,"De Los Italianos Av. y Guemes, Macacha",AVENIDA,DE LOS ITALIANOS AV.,INTERSECCION,"DE LOS ITALIANOS AV. y GUEMES, MACACHA",1,-58.36154069,-34.60463618,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,37
394,20180109,2018-10-10,22:12:00,"Tucuman y Alem, Leandro N. Av.",AVENIDA,TUCUMAN,INTERSECCION,"TUCUMAN y ALEM, LEANDRO N. AV.",1,-58.37062179,-34.60066507,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,34
395,20180110,2018-10-13,03:05:00,"Corrientes Av. y Gallardo, Angel Av.",AVENIDA,CORRIENTES AV.,INTERSECCION,"CORRIENTES AV. y GALLARDO, ANGEL AV.",15,-58.43220014,-34.60207186,PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,60
396,20180111,2018-10-19,12:13:00,AU Perito Moreno y Av. Eva Perón SENTIDO CENTRO,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA,"AUTOPISTA PERITO MORENO & PERON, EVA  AV.",9,-58.46958442,-34.64949724,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,28
397,20180112,2018-10-24,09:18:00,Muñecas y Serrano,CALLE,MU?ECAS,INTERSECCION,MUÃ‘ECAS y SERRANO,15,-58.44671397,-34.59970903,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,FEMENINO,28
398,20180113,2018-10-25,11:00:00,"Artigas, Jose Gervasio, Gral. y Tres Arroyos",CALLE,"ARTIGAS, JOSE GERVASIO, GRAL.",INTERSECCION,"ARTIGAS, JOSE GERVASIO, GRAL. y TRES ARROYOS",11,-58.47152163,-34.61474911,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,20
399,20180114,2018-10-30,02:15:00,Solis e Independencia Av.,AVENIDA,SOLIS,INTERSECCION,SOLIS e INDEPENDENCIA AV.,1,-58.39032921,-34.61807951,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,23
400,20180115,2018-10-31,12:30:00,"Bosch, Ventura y Paz, Gral. Av.",CALLE,"BOSCH, VENTURA",INTERSECCION,"BOSCH, VENTURA y PAZ, GRAL. AV.",9,-58.52887773,-34.64297861,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,42
401,20180116,2018-11-01,10:50:00,"Paz, Gral. Av. 14800",GRAL PAZ,"PAZ, GRAL. AV.",MITAD DE CUADRA,"PAZ, GRAL. AV. 14800",8,-58.49371157,-34.67981324,PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,48
402,20180117,2018-11-04,08:15:00,Av. Eva Perón 5321,AVENIDA,"PERON, EVA AV.",MITAD DE CUADRA,"PERON, EVA AV. 5321",9,-58.48266599,-34.66012327,MOTO-MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,30
403,20180118,2018-11-05,14:49:00,"Peron, Juan Domingo, Tte. General y Pueyrredon Av.",AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL",INTERSECCION,"PERON, JUAN DOMINGO, TTE. GENERAL y PUEYRREDON AV.",3,-58.40612253,-34.60774301,PEATON-MOTO,MOTO,PEATON,PEATON,FEMENINO,80
404,20180119,2018-11-05,22:35:00,Rabanal y San Pedrito,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",INTERSECCION,"RABANAL, FRANCISCO, INTENDENTE AV. y SAN PEDRITO",8,-58.43613623,-34.66292532,PEATON-SD,SD,PEATON,PEATON,FEMENINO,32
405,20180120,2018-11-09,13:34:00,Monroe y Alvarez Thomas Av.,AVENIDA,MONROE,INTERSECCION,MONROE y ALVAREZ THOMAS AV.,12,-58.48250732,-34.57208238,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,51
406,20180121,2018-11-09,16:32:00,Rivadavia Av. y Manzoni,AVENIDA,RIVADAVIA AV.,INTERSECCION,RIVADAVIA AV. y MANZONI,10,-58.49945705,-34.63743280,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,72
407,20180122,2018-11-12,01:00:00,AU Dellepiane Luis Tte. Gral. y Larrazabal,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,INTERSECCION,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y LARRAZABAL,8,-58.47743966,-34.67233407,AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,33
408,20180123,2018-11-12,03:32:00,"Paz, Gral. Av. y Peron, Eva Av.",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y PERON, EVA AV.",9,-58.50251790,-34.67450313,AUTO-SD,SD,CONDUCTOR,AUTO,MASCULINO,25
409,20180124,2018-11-15,19:40:00,AU Perito Moreno y Reservistas Argentinos,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA,AUTOPISTA PERITO MORENO y RESERVISTAS ARGENTINOS,9,-58.52144411,-34.63682499,CARGAS-CARGAS,CARGAS,CONDUCTOR,CARGAS,MASCULINO,44
410,20180125,2018-11-16,21:12:00,Saenz Av. y Ventana,AVENIDA,SAENZ AV.,INTERSECCION,SAENZ AV. y VENTANA,4,-58.41650465,-34.65084045,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,29
411,20180126,2018-11-18,12:11:00,Avda. General Paz y Cnel. Ramón Falcón,GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y FALCON, RAMON L.,CNEL.",9,-58.52994219,-34.64055918,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,27
412,20180127,2018-11-19,09:14:00,Av. Gral. Paz y Av. de los Constituyentes,GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.",12,-58.50993046,-34.56919739,MOTO-MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,29
413,20180128,2018-11-25,04:30:00,"Paz, Gral. Av. 11200",GRAL PAZ,"PAZ, GRAL. AV.",MITAD DE CUADRA,"PAZ, GRAL. AV. 11200",9,-58.52844623,-34.64592873,AUTO-PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,49
414,20180128,2018-11-25,04:30:00,"Paz, Gral. Av. 11200",GRAL PAZ,"PAZ, GRAL. AV.",MITAD DE CUADRA,"PAZ, GRAL. AV. 11200",9,-58.52844623,-34.64592873,AUTO-PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,39
415,20180129,2018-11-28,04:01:00,"Newbery, Jorge Av. y Guevara",AVENIDA,"NEWBERY, JORGE AV.",INTERSECCION,"NEWBERY, JORGE AV. y GUEVARA",15,-58.45021367,-34.58695347,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,37
416,20180130,2018-12-03,03:00:00,Gaona Av. y Segurola Av.,AVENIDA,GAONA AV.,INTERSECCION,GAONA AV. y SEGUROLA AV.,10,-58.49022072,-34.62770192,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,SD
417,20180131,2018-12-07,19:10:00,"Madero, Eduardo Av. 550",AVENIDA,"MADERO, EDUARDO AV.",MITAD DE CUADRA,"MADERO, EDUARDO AV. 550",1,-58.36860866,-34.60106568,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,29
418,20180132,2018-12-12,08:26:00,"AU Arturo Illia y Castillo, Ramon S.",AUTOPISTA,AUTOPISTA ARTURO ILLIA,INTERSECCION,"AUTOPISTA ARTURO ILLIA y CASTILLO, RAMON S., PRES. AV.",2,-58.39490504,-34.57241534,PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,70
419,20180133,2018-12-12,14:07:00,Nazca Av. y Rivadavia Av.,AVENIDA,NAZCA AV.,INTERSECCION,NAZCA AV. y RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,60
420,20180134,2018-12-12,21:00:00,La Plata Av. y Caseros Av.,AVENIDA,LA PLATA AV.,INTERSECCION,LA PLATA AV. y CASEROS AV.,7,-58.42349365,-34.64019887,PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,56
421,20180135,2018-12-18,14:40:00,Belgrano Av. y Peru,AVENIDA,BELGRANO AV.,INTERSECCION,BELGRANO AV. y PERU,1,-58.37471802,-34.61265002,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,80
422,20180136,2018-12-18,15:42:00,Rivadavia Av. 7013,AVENIDA,RIVADAVIA AV.,MITAD DE CUADRA,RIVADAVIA AV. 7013,7,-58.46438789,-34.62913916,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,70
423,20180137,2018-12-18,20:15:00,Adolfo Alsina y Santiago del Estero,CALLE,"ALSINA, ADOLFO",INTERSECCION,"ALSINA, ADOLFO y SANTIAGO DEL ESTERO",1,-58.38481975,-34.61100424,MOTO-PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,29
424,20180138,2018-12-21,09:30:00,Bermudez 1893,CALLE,BERMUDEZ,MITAD DE CUADRA,BERMUDEZ 1893,10,-58.50751833,-34.62073702,PASAJEROS-PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,PASAJEROS,FEMENINO,79
425,20180139,2018-12-22,06:30:00,Santander 1974,CALLE,SANTANDER,MITAD DE CUADRA,SANTANDER 1974,7,-58.44682986,-34.63888084,MOTO-MOTO,MOTO,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,28
426,20180140,2018-12-22,08:05:00,Julieta Lanteri 1400,CALLE,LANTERI JULIETA,MITAD DE CUADRA,LANTERI JULIETA 1400,1,-58.36004650,-34.61381341,AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,78
427,20180141,2018-12-22,17:40:00,Maza y Av. Independencia,AVENIDA,MAZA,INTERSECCION,MAZA e INDEPENDENCIA AV.,5,-58.41509546,-34.62085945,PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,75
428,20180142,2018-12-25,13:30:00,"PAZ, GRAL. AV. 5172",GRAL PAZ,"PAZ, GRAL. AV.",MITAD DE CUADRA,"PAZ, GRAL. AV. 5172",12,-58.50997604,-34.57251072,CARGAS-PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,CARGAS,MASCULINO,32
429,20180143,2018-12-29,05:25:00,"Olivera Av. y Alberdi, Juan Bautista Av.",AVENIDA,OLIVERA AV.,INTERSECCION,"OLIVERA AV. y ALBERDI, JUAN BAUTISTA AV.",10,-58.48606475,-34.64047818,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,22
430,20190001,2019-01-08,08:30:00,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.",INTERSECCION,"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.57805810,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,25
431,20190002,2019-01-09,04:00:00,"CASTAÑARES AV. Y MORENO, PERITO AV.",AVENIDA,CASTA?ARES AV.,INTERSECCION,"CASTAÃ‘ARES AV. y MORENO, PERITO AV.",7,-58.45463662,-34.65082149,AUTO-CARGAS,CARGAS,CONDUCTOR,AUTO,MASCULINO,32
432,20190003,2019-01-12,08:00:00,SAN MARTIN AV. Y TERRADA,AVENIDA,SAN MARTIN AV.,INTERSECCION,SAN MARTIN AV. y TERRADA,15,-58.49121672,-34.59718073,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,23
433,20190004,2019-01-14,19:58:00,"PERON, EVA AV. Y MEDINA",AVENIDA,"PERON, EVA AV.",INTERSECCION,"PERON, EVA AV. y MEDINA",9,-58.47325712,-34.65284605,AUTO-PASAJEROS,PASAJEROS,CONDUCTOR,AUTO,MASCULINO,71
434,20190005,2019-01-19,12:00:00,"JUSTO, JUAN B. AV. Y ALVAREZ JONTE AV.",AVENIDA,"JUSTO, JUAN B. AV.",INTERSECCION,"JUSTO, JUAN B. AV. y ALVAREZ JONTE AV.",10,-58.52108101,-34.63382309,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,43
435,20190006,2019-01-23,05:45:00,"OBLIGADO RAFAEL, AV. COSTANERA 4650",AVENIDA,"OBLIGADO RAFAEL, AV.COSTANERA",MITAD DE CUADRA,"OBLIGADO RAFAEL, AV.COSTANERA 4650",14,-58.41652702,-34.55509606,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,12
436,20190007,2019-01-26,19:34:00,"MITRE, BARTOLOME Y YATAY",CALLE,"MITRE, BARTOLOME",INTERSECCION,"MITRE, BARTOLOME y YATAY",5,-58.42891604,-34.61071660,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,35
437,20190008,2019-01-30,22:45:00,"PAZ, GRAL. AV. 16080",GRAL PAZ,"PAZ, GRAL. AV.",MITAD DE CUADRA,"PAZ, GRAL. AV. 16080",8,-58.47802293,-34.69156793,MULTIPLE,MULTIPLE,CONDUCTOR,MOTO,MASCULINO,42
438,20190009,2019-01-31,14:55:00,CHACABUCO Y SAN JUAN AV.,AVENIDA,CHACABUCO,INTERSECCION,CHACABUCO y SAN JUAN AV.,1,-58.37564821,-34.62200207,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,34
439,20190010,2019-02-02,07:50:00,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,MITAD DE CUADRA,DEL LIBERTADOR AV. 4100,14,-58.42668489,-34.56961468,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,SD
440,20190010,2019-02-02,07:50:00,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,MITAD DE CUADRA,DEL LIBERTADOR AV. 4100,14,-58.42668489,-34.56961468,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,59
441,20190011,2019-02-10,01:00:00,"PAZ, GRAL. AV. Y ALBERDI, JUAN BAUTISTA AV.",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.",9,-58.51839930,-34.66252488,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,SD
442,20190012,2019-02-17,03:16:00,"CASTAÑARES AV. Y GORDILLO, TIMOTEO",AVENIDA,CASTA?ARES AV.,INTERSECCION,"CASTAÃ‘ARES AV. y GORDILLO, TIMOTEO",8,-58.48432691,-34.67665828,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,31
443,20190013,2019-02-20,07:30:00,SALVIGNY Y MOM,CALLE,SALVIGNY,INTERSECCION,SALVIGNY y MOM,7,-58.43383830,-34.64457699,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,39
444,20190014,2019-02-20,17:30:00,"LAMARCA, EMILIO 5402",CALLE,"LAMARCA, EMILIO",MITAD DE CUADRA,"LAMARCA, EMILIO 5402",11,-58.51664939,-34.58657938,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,69
445,20190015,2019-02-23,06:57:00,SAN MARTIN AV. 5638,AVENIDA,SAN MARTIN AV.,MITAD DE CUADRA,SAN MARTIN AV. 5638,11,-58.49613012,-34.59703502,AUTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,21
446,20190016,2019-02-24,02:00:00,"CARRILLO, RAMON, DR. Y FINOCHIETTO ENRIQUE DR.",CALLE,"CARRILLO, RAMON, DR.",INTERSECCION,"CARRILLO, RAMON, DR. y FINOCHIETTO ENRIQUE DR.",4,-58.38313603,-34.63356284,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,40
447,20190017,2019-03-03,07:00:00,MEXICO Y PICHINCHA,CALLE,MEXICO,INTERSECCION,MEXICO y PICHINCHA,3,-58.39914719,-34.61632317,AUTO-PASAJEROS,PASAJEROS,CONDUCTOR,AUTO,MASCULINO,22
448,20190018,2019-03-03,23:30:00,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.",INTERSECCION,"CANTILO, INT. y UDAONDO, GUILLERMO AV.",13,-58.44927253,-34.54048625,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,29
449,20190019,2019-03-06,12:00:00,DEL LIBERTADOR AV. 6326,AVENIDA,DEL LIBERTADOR AV.,MITAD DE CUADRA,DEL LIBERTADOR AV. 6326,13,-58.45049163,-34.55374003,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,SD
450,20190020,2019-03-07,21:01:00,CHICLANA AV. 3444,AVENIDA,CHICLANA AV.,MITAD DE CUADRA,CHICLANA AV. 3444,5,-58.41288952,-34.63572989,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,43
451,20190021,2019-03-15,22:50:00,BOYACA AV. Y YERBAL,AVENIDA,BOYACA AV.,INTERSECCION,BOYACA AV. y YERBAL,7,-58.45743597,-34.62561234,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,23
452,20190022,2019-03-15,00:00:00,ENTRE RIOS AV. BAJO PUENTE AUTOPISTA (1260 APROX),AVENIDA,ENTRE RIOS AV.,MITAD DE CUADRA,ENTRE RIOS AV. 1260,1,-58.39123782,-34.62352245,AUTO-SD,SD,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,SD
453,20190023,2019-03-16,08:28:00,"PAZ, GRAL. AV. Y JACQUES, AMADEO",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y JACQUES, AMADEO",9,-58.52922765,-34.63637963,AUTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,34
454,20190024,2019-03-19,07:12:00,ANTARTIDA ARGENTINA AV. 1325,AVENIDA,ANTARTIDA ARGENTINA AV.,MITAD DE CUADRA,ANTARTIDA ARGENTINA AV. 1325,1,-58.37208118,-34.58541957,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,32
455,20190025,2019-03-22,13:10:00,"MITRE, BARTOLOME Y SANCHEZ DE BUSTAMANTE",CALLE,"MITRE, BARTOLOME",INTERSECCION,"MITRE, BARTOLOME y SANCHEZ DE BUSTAMANTE",5,-58.41458534,-34.60937557,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,27
456,20190026,2019-03-28,07:32:00,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LARRAZABAL",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",INTERSECCION,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.",8,-58.47976785,-34.69153196,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,SD
457,20190027,2019-03-28,11:11:00,SANTA FE AV. Y AZCUENAGA,AVENIDA,SANTA FE AV.,INTERSECCION,SANTA FE AV. y AZCUENAGA,2,-58.39990285,-34.59511714,MULTIPLE,MULTIPLE,CICLISTA,BICICLETA,MASCULINO,37
458,20190028,2019-04-06,09:15:00,"JUSTO, JUAN B. AV. y OROÑO, NICASIO",AVENIDA,"JUSTO, JUAN B. AV.",INTERSECCION,"JUSTO, JUAN B. AV. y OROÃ‘O, NICASIO",11,-58.46051346,-34.60588536,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,SD
459,20190029,2019-04-07,10:15:00,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LACARRA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",INTERSECCION,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.",8,-58.47976785,-34.69153196,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,27
460,20190030,2019-04-09,16:00:00,"ALVAREZ, DONATO, TTE. GRAL. Y YERBAL",CALLE,"ALVAREZ, DONATO, TTE. GRAL.",INTERSECCION,"ALVAREZ, DONATO, TTE. GRAL. y YERBAL",7,-58.45457546,-34.62447891,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,25
461,20190031,2019-04-12,19:55:00,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,INTERSECCION,"CORDOBA AV. y MADERO, EDUARDO AV.",1,-58.36951669,-34.59832047,BICICLETA-CARGAS,CARGAS,CICLISTA,BICICLETA,MASCULINO,20
462,20190032,2019-04-16,11:00:00,"CAMARONES Y ALVAREZ, DONATO, TTE. GRAL. AV.",AVENIDA,CAMARONES,INTERSECCION,"CAMARONES y ALVAREZ, DONATO, TTE. GRAL. AV.",11,-58.46415322,-34.60443790,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,83
463,20190033,2019-04-18,01:00:00,"AUTOPISTA 25 DE MAYO Y HUERGO, ING. AV.",AUTOPISTA,AUTOPISTA 25 DE MAYO,INTERSECCION,"AUTOPISTA 25 DE MAYO y HUERGO, ING. AV.",1,-58.36607137,-34.62150748,MOTO-SD,SD,CONDUCTOR,MOTO,MASCULINO,25
464,20190034,2019-04-21,09:08:00,"MORENO, PERITO AV. 3050",AVENIDA,"MORENO, PERITO AV.",MITAD DE CUADRA,"MORENO, PERITO AV. 3050",7,-58.45537373,-34.65093074,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,SD
465,20190035,2019-04-23,14:10:00,SUIPACHA 665,CALLE,SUIPACHA,MITAD DE CUADRA,SUIPACHA 665,1,-58.37942637,-34.60053054,PEATON-BICICLETA,BICICLETA,PEATON,PEATON,FEMENINO,75
466,20190036,2019-04-26,22:46:00,RIGLOS Y FORMOSA,CALLE,RIGLOS,INTERSECCION,RIGLOS y FORMOSA,6,-58.43680440,-34.62147504,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,34
467,20190037,2019-05-01,23:10:00,LA RIOJA E INDEPENDENCIA AV.,AVENIDA,LA RIOJA,INTERSECCION,LA RIOJA e INDEPENDENCIA AV.,3,-58.40778291,-34.61971907,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,17
468,20190038,2019-05-04,14:10:00,"UDAONDO, GUILLERMO AV. Y FIGUEROA ALCORTA, PRES. AV.",AVENIDA,"UDAONDO, GUILLERMO AV.",INTERSECCION,"UDAONDO, GUILLERMO AV. y FIGUEROA ALCORTA, PRES. AV.",13,-58.45212523,-34.54628513,PEATON-MOTO,MOTO,PEATON,PEATON,FEMENINO,42
469,20190039,2019-05-09,03:05:00,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,INTERSECCION,SAN PEDRITO AV. y DIRECTORIO AV.,7,-58.46749188,-34.63551751,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,28
